feature_staticMethods_mean,feature_maxNestedBlocks_mean,feature_maxNestedBlocks_std,feature_uniqueWordsQty_mean,feature_staticMethods_std,feature_totalMethods_mean,feature_privateMethods_mean,feature_subClassesQty_mean,feature_cbo_mean,feature_uniqueWordsQty_std,feature_modifiers_max,feature_returnQty_mean,feature_publicMethods_mean,feature_anonymousClassesQty_mean,feature_dit_mean,Instances,algo_cosine_average_10,algo_cosine_average_15,algo_cosine_average_20,algo_cosine_average_25,algo_cosine_average_5,algo_cosine_average_7,algo_cosine_complete_10,algo_cosine_complete_15,algo_cosine_complete_20,algo_cosine_complete_25,algo_cosine_complete_5,algo_cosine_complete_7,algo_cosine_single_10,algo_cosine_single_15,algo_cosine_single_20,algo_cosine_single_25,algo_cosine_single_5,algo_cosine_single_7,algo_euclidean_average_10,algo_euclidean_average_15,algo_euclidean_average_20,algo_euclidean_average_25,algo_euclidean_average_5,algo_euclidean_average_7,algo_euclidean_complete_10,algo_euclidean_complete_15,algo_euclidean_complete_20,algo_euclidean_complete_25,algo_euclidean_complete_5,algo_euclidean_complete_7,algo_euclidean_single_10,algo_euclidean_single_15,algo_euclidean_single_20,algo_euclidean_single_25,algo_euclidean_single_5,algo_euclidean_single_7,algo_manhattan_average_10,algo_manhattan_average_15,algo_manhattan_average_20,algo_manhattan_average_25,algo_manhattan_average_5,algo_manhattan_average_7,algo_manhattan_complete_10,algo_manhattan_complete_15,algo_manhattan_complete_20,algo_manhattan_complete_25,algo_manhattan_complete_5,algo_manhattan_complete_7,algo_manhattan_single_10,algo_manhattan_single_15,algo_manhattan_single_20,algo_manhattan_single_25,algo_manhattan_single_5,algo_manhattan_single_7
2.411167512690356,0.6040609137055838,1.3462165459711437,41.713197969543145,17.088408855376493,5.807106598984772,0.8807106598984772,0.19796954314720813,6.299492385786802,74.99622706999502,1025.0,3.3781725888324874,4.109137055837564,0.37055837563451777,1.3883248730964468,btraceio-btrace_v1.3.4,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3477218225419665,0.6258992805755396,1.3847037726200342,40.41966426858513,16.714412563578392,5.896882494004796,0.9280575539568344,0.18225419664268586,6.242206235011992,73.24740016968373,1025.0,3.5035971223021583,4.103117505995204,0.2973621103117506,1.3645083932853717,btraceio-btrace_v1.3.5,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3294117647058825,0.6188235294117647,1.3840818526795096,40.07764705882353,16.562480498595907,5.84,0.9223529411764706,0.1811764705882353,6.275294117647059,72.82941489326886,1025.0,3.4447058823529413,4.065882352941176,0.29411764705882354,1.3576470588235294,btraceio-btrace_v1.3.6,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3208430913348947,0.6182669789227166,1.3812778304840951,40.096018735363,16.5246326656159,5.845433255269321,0.9133489461358314,0.18032786885245905,6.2763466042154565,72.75499213680072,1025.0,3.3653395784543325,4.07728337236534,0.2927400468384075,1.3559718969555037,btraceio-btrace_v1.3.7,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3208430913348947,0.6206088992974239,1.3895473658326505,40.13114754098361,16.5246326656159,5.85480093676815,0.9133489461358314,0.18032786885245905,6.281030444964872,72.81629492700127,1025.0,3.36768149882904,4.086651053864169,0.2927400468384075,1.3559718969555037,btraceio-btrace_v1.3.8,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3185011709601877,0.6229508196721312,1.391030186999435,40.142857142857146,16.52233399834692,5.857142857142858,0.9133489461358314,0.18032786885245905,6.278688524590164,72.8277968541851,1025.0,3.370023419203747,4.088992974238876,0.2927400468384075,1.3559718969555037,btraceio-btrace_v1.3.8.1,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3185011709601877,0.6206088992974239,1.387856997752905,40.15222482435597,16.52233399834692,5.857142857142858,0.9133489461358314,0.18032786885245905,6.278688524590164,72.80821010472346,1025.0,3.370023419203747,4.088992974238876,0.2927400468384075,1.3559718969555037,btraceio-btrace_v1.3.8.2,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3185011709601877,0.6206088992974239,1.387856997752905,40.15222482435597,16.52233399834692,5.857142857142858,0.9133489461358314,0.18032786885245905,6.278688524590164,72.80821010472346,1025.0,3.370023419203747,4.088992974238876,0.2927400468384075,1.3559718969555037,btraceio-btrace_v1.3.8.3,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.3185011709601877,0.6252927400468384,1.3941922109753642,40.17330210772834,16.52233399834692,5.859484777517563,0.9133489461358314,0.18032786885245905,6.2857142857142865,72.82223477138508,1025.0,3.3747072599531616,4.088992974238876,0.2927400468384075,1.3559718969555037,btraceio-btrace_v1.3.8.3-1,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
2.2886836027713624,0.6327944572748267,1.4065112462739628,40.20554272517321,16.41327619738376,5.831408775981524,0.9053117782909932,0.19168591224018475,6.228637413394918,72.67824045664403,1025.0,3.353348729792148,4.069284064665127,0.2933025404157044,1.3579676674364896,btraceio-btrace_v1.3.9,0.5171717171717172,0.6303030303030304,0.6303030303030304,0.6343434343434343,0.4606060606060606,0.501010101010101,0.3919191919191919,0.501010101010101,0.5131313131313131,0.5333333333333333,0.38787878787878793,0.4040404040404041,0.8707070707070708,0.8929292929292929,0.8949494949494949,0.9030303030303031,0.8242424242424242,0.8545454545454545,0.5151515151515151,0.5838383838383838,0.6888888888888889,0.7313131313131314,0.44040404040404035,0.48282828282828283,0.6585858585858586,0.7272727272727273,0.7494949494949494,0.8020202020202021,0.4181818181818182,0.5131313131313131,0.8565656565656565,0.8767676767676768,0.8929292929292929,0.8949494949494949,0.8141414141414142,0.8404040404040404,0.8383838383838383,0.8646464646464647,0.8808080808080808,0.8929292929292929,0.7333333333333334,0.797979797979798,0.795959595959596,0.8161616161616162,0.8626262626262626,0.8646464646464647,0.5434343434343434,0.5858585858585859,0.8484848484848485,0.8787878787878788,0.8909090909090909,0.898989898989899,0.7656565656565657,0.8121212121212121
